Source0,titre,type_offre,type_bien,zone,prix,pieces,surface_m2,source8,source,raison_rejet
COIN D'AFRIQUE,Location appartements meublés 3 pièces - Adidogomé,LOCATION,APPARTEMENT,adidogome,200000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement haut standing de 02 pièces à Totsi,LOCATION,APPARTEMENT,totsi,200000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces à agoè plateau,LOCATION,APPARTEMENT,agoe,200000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement meublé à Lomé,LOCATION,APPARTEMENT,lome,185000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Hountigomé,LOCATION,APPARTEMENT,hountigome,180000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 5 pièces - Nukafu,LOCATION,APPARTEMENT,nukafu,180000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 5 pièces à Nukafu cerfer,LOCATION,APPARTEMENT,nukafu cerfer,180000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces - Hountigomé,LOCATION,APPARTEMENT,hountigome,180000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Lomé Avépozo,LOCATION,APPARTEMENT,avepozo,180000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Cité Mokpokpo,LOCATION,APPARTEMENT,non precise,180000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces - Nukafou hountigomé,LOCATION,APPARTEMENT,nukafou hountigome,180000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 5 chambres salon àAgoè Nanégbé,LOCATION,APPARTEMENT,agoe,180000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,location appartements meublés 2 pièces - lomé,LOCATION,APPARTEMENT,lome,180000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement haut standing 3 pièces - zanguéra,LOCATION,APPARTEMENT,zanguera,180000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location appartement - Zanguéra,LOCATION,APPARTEMENT,zanguera,180000.0,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Location appartement haut standing 3 pièces - Zangera,LOCATION,APPARTEMENT,zangera,180000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Zanguéra,LOCATION,APPARTEMENT,zanguera,180000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement meublé - Agoè sogbossito près de la station t - oil,LOCATION,APPARTEMENT,agoe,180000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement nouvelle construction 2 pièces à GTA,LOCATION,APPARTEMENT,gta,180000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces - Agoè adétikopé pia,LOCATION,APPARTEMENT,agoe,170000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement scindé en cour unique Avedji sun city,LOCATION,APPARTEMENT,avedji sun city,170000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces - Adetikopé,LOCATION,APPARTEMENT,adetikope,170000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Avedji,LOCATION,APPARTEMENT,avedji,160000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces a Avedji,LOCATION,APPARTEMENT,avedji,160000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 chambres salon à Avedji limousine,LOCATION,APPARTEMENT,avedji limousine,160000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces - Cité mokpokpo,LOCATION,APPARTEMENT,non precise,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Totsi école isages proche du goudron,LOCATION,APPARTEMENT,totsi,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Garage centrale,LOCATION,APPARTEMENT,garage centrale,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartements 2 pièces - lomé,LOCATION,APPARTEMENT,lome,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Totsi,LOCATION,APPARTEMENT,totsi,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Adidogomé,LOCATION,APPARTEMENT,adidogome,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 chambres Hedranawoe sagboville non loin du goudron,LOCATION,APPARTEMENT,hedzranawoe sagboville,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces - Assigome,LOCATION,APPARTEMENT,assigome,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces à Atikoumé adinamoto,LOCATION,APPARTEMENT,atikoume adinamoto,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Avedji,LOCATION,APPARTEMENT,avedji,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement de 4 pièces a Hedranawoé sagboville,LOCATION,APPARTEMENT,hedzranawoe sagboville,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Tokoin wuiti catholique,LOCATION,APPARTEMENT,tokoin,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement meublé - Cacaveli,LOCATION,APPARTEMENT,cacaveli,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres salon Lomé Tokoin trésor,LOCATION,APPARTEMENT,tokoin,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres à Atiégou lycée,LOCATION,APPARTEMENT,atiegou,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement dallé staffé de 4 pièces - Amandahomé,LOCATION,APPARTEMENT,amadahome,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 chambres salon à Atikumé,LOCATION,APPARTEMENT,atikume,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres salon à Attiégou epp,LOCATION,APPARTEMENT,attiegou epp,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Lomé Tokoin,LOCATION,APPARTEMENT,tokoin,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Atikoumé Adinamoto,LOCATION,APPARTEMENT,atikoume adinamoto,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartements 2 pièces à Atiégou,LOCATION,APPARTEMENT,atiegou,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à kegué derrière hôtel obligado,LOCATION,APPARTEMENT,kegue,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement a l'étage dd 2 chambres salon à Attiegou lycée technique,LOCATION,APPARTEMENT,attiegou,150000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Tokoin Gbadago,LOCATION,APPARTEMENT,tokoin,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Cacaveli tde,LOCATION,APPARTEMENT,cacaveli tde,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces a Tokoin ramco,LOCATION,APPARTEMENT,tokoin,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Avedji limousine,LOCATION,APPARTEMENT,avedji limousine,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces a kegué pharmacie,LOCATION,APPARTEMENT,kegue pharmacie,150000.0,4,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location appartement 4 pièces - Agoè,LOCATION,APPARTEMENT,agoe,150000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement meublé - Agoè,LOCATION,APPARTEMENT,agoe,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location apparemment meublé - Avedji Limousine,LOCATION,APPARTEMENT,avedji limousine,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location cour unique à Sagbado Logoté,LOCATION,APPARTEMENT,sagbado logote,150000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement de 03 pièces à kpogan,LOCATION,APPARTEMENT,kpogan,150000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - N'kafou,LOCATION,APPARTEMENT,nukafou,140000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartements 4 pièces - Lomé,LOCATION,APPARTEMENT,lome,140000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres salon Lomé Tokoin Nukafou,LOCATION,APPARTEMENT,tokoin,140000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 chambres salon à Adidogomè Amadahom,LOCATION,APPARTEMENT,amadahome,135000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Amadamhomé,LOCATION,APPARTEMENT,amadahome,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement scindé de 2 chambres salon à Akodessewa,LOCATION,APPARTEMENT,akodessewa,130000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - hedranawoé réveil d'or,LOCATION,APPARTEMENT,hedzranawoe reveil d or,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Adidogomè Amadahomè,LOCATION,APPARTEMENT,amadahome,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Adidogomè,LOCATION,APPARTEMENT,adidogome,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres Salon Bè Kpota,LOCATION,APPARTEMENT,be,130000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 chambres salon à Amadahomé,LOCATION,APPARTEMENT,amadahome,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement au bord de la grande voie sallé staffé de 3 chambres salon à Amadahomé,LOCATION,APPARTEMENT,amadahome,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Totsi,LOCATION,APPARTEMENT,totsi,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces à Avedji gblinkome,LOCATION,APPARTEMENT,avedji gblinkome,130000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Bè Kpota,LOCATION,APPARTEMENT,be,130000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement chambre salon - Totsi,LOCATION,APPARTEMENT,totsi,130000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces - l’entreprise de l’union,LOCATION,APPARTEMENT,l entreprise de l union,130000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement meublé - Avedji,LOCATION,APPARTEMENT,avedji,130000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement chambres à Nykonakpoe siège Gozem,LOCATION,APPARTEMENT,nykonakpoe siege gozem,125000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement - Wognomé sagbado,LOCATION,APPARTEMENT,wognome sagbado,125000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres salon Lomé Tokoin,LOCATION,APPARTEMENT,tokoin,125000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres salon à Tokoin trésor,LOCATION,APPARTEMENT,tokoin,125000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Tokoin ramco,LOCATION,APPARTEMENT,tokoin,125000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres 02 à Tokoin trésor,LOCATION,APPARTEMENT,tokoin,125000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres Tokoin trésor,LOCATION,APPARTEMENT,tokoin,125000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartements meublés 2 pièces - Kpota,LOCATION,APPARTEMENT,be kpota,125000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Amadahomé,LOCATION,APPARTEMENT,amadahome,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Agoè telessou,LOCATION,APPARTEMENT,agoe,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Agbalepedo,LOCATION,APPARTEMENT,agbalepedo,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Agbalopédo,LOCATION,APPARTEMENT,agbalepedo,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres salon a Avedji,LOCATION,APPARTEMENT,avedji,120000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartements de 02 pièces - Avédji limousine,LOCATION,APPARTEMENT,avedji,120000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement Bureau 3 pièces à Agoe 2 Lions,LOCATION,APPARTEMENT,agoe,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 chambres salon à Akodéssewa,LOCATION,APPARTEMENT,akodessewa,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 chambres salon - Legbassito Adidome,LOCATION,APPARTEMENT,legbassito adidome,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Lomé - Agoe minamadou,LOCATION,APPARTEMENT,agoe minamadou,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Avepozo,LOCATION,APPARTEMENT,avepozo,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3pièces - Taco,LOCATION,APPARTEMENT,taco,120000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 02 pièces à zanguera,LOCATION,APPARTEMENT,zanguera,120000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement à Agoè Assyéyé,LOCATION,APPARTEMENT,agoe,115000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 02 pièces - Adidogomé logoté,LOCATION,APPARTEMENT,adidogome,110000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Nukafou,LOCATION,APPARTEMENT,nukafou,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Adidogomé atilamonou,LOCATION,APPARTEMENT,adidogome,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Hedranawoé,LOCATION,APPARTEMENT,hedzranawoe,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement à Agoè logopé,LOCATION,APPARTEMENT,agoe,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Legbas,LOCATION,APPARTEMENT,legbas,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Hedzranawoé,LOCATION,APPARTEMENT,hedzranawoe,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Agoè logopé,LOCATION,APPARTEMENT,agoe,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,"Location appartement 3 pièces a Agoè logopé, non loin du carrefour tazo",LOCATION,APPARTEMENT,agoe,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 4 pièces - Amandahome,LOCATION,APPARTEMENT,amadahome,100000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Hedranawoé école ayessou,LOCATION,APPARTEMENT,hedzranawoe,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Hedranawoè,LOCATION,APPARTEMENT,hedzranawoe,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 chambres Agoè Sogbossito somayaf,LOCATION,APPARTEMENT,agoe,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement de 2 chambre salon à Sogbo,LOCATION,APPARTEMENT,sogbo,100000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement à Agoè Assyéyé,LOCATION,APPARTEMENT,agoe,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambres salon Hedrzanwoé total,LOCATION,APPARTEMENT,hedzranawoe,100000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 2 chambre salon Avedji amétossimé,LOCATION,APPARTEMENT,avedji ametossime,100000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Sogbossito,LOCATION,APPARTEMENT,sogbossito,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces a agoé camp de police,LOCATION,APPARTEMENT,agoe camp de police,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces - Togokome,LOCATION,APPARTEMENT,togokome,100000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement - Adidogome,LOCATION,APPARTEMENT,adidogome,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement - dekon centre ville,LOCATION,APPARTEMENT,dekon centre ville,100000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement cour unique de 02 pièces à baguida,LOCATION,APPARTEMENT,baguida,100000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement scindé au rez - de - chaussée 3 pièces à Agoè Madjikpeto,LOCATION,APPARTEMENT,agoe,95000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement - Avedji,LOCATION,APPARTEMENT,avedji,90000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement a Agoé gendarmerie,LOCATION,APPARTEMENT,agoe gendarmerie,90000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces à Adakpame,LOCATION,APPARTEMENT,adetikope,90000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement 3 pièces a Hedranawoé,LOCATION,APPARTEMENT,hedzranawoe,90000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location appartement cour unique a l'étage 4 pièces a kegué o'queens,LOCATION,APPARTEMENT,l etage,90000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
